1151.00,5.000,16.988,6.610,6.610,0.000,0.000,1.0000,25.000,15.596,10.378,690.49
1156.00,5.000,16.982,6.607,6.607,0.000,0.000,1.0000,25.000,15.629,10.375,690.86
1161.00,5.000,16.975,6.604,6.604,0.000,0.000,1.0000,25.000,15.663,10.371,691.23
1166.00,5.000,16.969,6.602,6.602,0.000,0.000,1.0000,25.000,15.696,10.367,691.60
1171.00,5.000,16.962,6.599,6.599,0.000,0.000,1.0000,25.000,15.730,10.363,691.96
1176.00,5.000,16.955,6.596,6.596,0.000,0.000,1.0000,25.000,15.763,10.359,692.31
1181.00,5.000,16.949,6.593,6.593,0.000,0.000,1.0000,25.000,15.796,10.356,692.66
1186.00,5.000,16.942,6.590,6.590,0.000,0.000,1.0000,25.000,15.830,10.352,693.01
1191.00,5.000,16.936,6.588,6.588,0.000,0.000,1.0000,25.000,15.863,10.348,693.35
1196.00,5.000,16.929,6.585,6.585,0.000,0.000,1.0000,25.000,15.897,10.344,693.69
1201.00,5.000,16.923,6.582,6.582,0.000,0.000,1.0000,25.000,15.930,10.341,694.02
1206.00,5.000,16.916,6.579,6.579,0.000,0.000,1.0000,25.000,15.963,10.337,694.35
1211.00,5.000,16.909,6.576,6.576,0.000,0.000,1.0000,25.000,15.996,10.333,694.68
1216.00,5.000,16.903,6.573,6.573,0.000,0.000,1.0000,25.000,16.030,10.330,695.00
1221.00,5.000,16.896,6.570,6.570,0.000,0.000,1.0000,25.000,16.063,10.326,695.31
1226.00,5.000,16.890,6.567,6.567,0.000,0.000,1.0000,25.000,16.096,10.322,695.62
1231.00,5.000,16.883,6.564,6.564,0.000,0.000,1.0000,25.000,16.129,10.319,695.93
1236.00,5.000,16.876,6.561,6.561,0.000,0.000,1.0000,25.000,16.163,10.315,696.23
1241.00,5.000,16.870,6.558,6.558,0.000,0.000,1.0000,25.000,16.196,10.311,696.53
1246.00,5.000,16.863,6.555,6.555,0.000,0.000,1.0000,25.000,16.229,10.308,696.82
1251.00,5.000,16.857,6.552,6.552,0.000,0.000,1.0000,25.000,16.262,10.304,697.11
1256.00,5.000,16.850,6.549,6.549,0.000,0.000,1.0000,25.000,16.295,10.301,697.39
1261.00,5.000,16.843,6.546,6.546,0.000,0.000,1.0000,25.000,16.328,10.297,697.67
1266.00,5.000,16.837,6.543,6.543,0.000,0.000,1.0000,25.000,16.362,10.293,697.95
1271.00,5.000,16.830,6.540,6.540,0.000,0.000,1.0000,25.000,16.395,10.290,698.22
1276.00,5.000,16.823,6.537,6.537,0.000,0.000,1.0000,25.000,16.428,10.286,698.49
1281.00,5.000,16.817,6.534,6.534,0.000,0.000,1.0000,25.000,16.461,10.283,698.75
1286.00,5.000,16.810,6.531,6.531,0.000,0.000,1.0000,25.000,16.494,10.279,699.01
1291.00,5.000,16.803,6.528,6.528,0.000,0.000,1.0000,25.000,16.527,10.276,699.26
1296.00,5.000,16.797,6.525,6.525,0.000,0.000,1.0000,25.000,16.560,10.272,699.51
1301.00,5.000,16.790,6.521,6.521,0.000,0.000,1.0000,25.000,16.593,10.269,699.75
1306.00,5.000,16.783,6.518,6.518,0.000,0.000,1.0000,25.000,16.626,10.265,699.99
1311.00,5.000,16.777,6.515,6.515,0.000,0.000,1.0000,25.000,16.659,10.262,700.23
1316.00,5.000,16.770,6.512,6.512,0.000,0.000,1.0000,25.000,16.692,10.258,700.46
1321.00,5.000,16.763,6.509,6.509,0.000,0.000,1.0000,25.000,16.725,10.255,700.69
1326.00,5.000,16.757,6.505,6.505,0.000,0.000,1.0000,25.000,16.758,10.251,700.91
1331.00,5.000,16.750,6.502,6.502,0.000,0.000,1.0000,25.000,16.791,10.248,701.13
1336.00,5.000,16.743,6.499,6.499,0.000,0.000,1.0000,25.000,16.824,10.244,701.35
1341.00,5.000,16.736,6.495,6.495,0.000,0.000,1.0000,25.000,16.857,10.241,701.56
1346.00,5.000,16.730,6.492,6.492,0.000,0.000,1.0000,25.000,16.890,10.238,701.76
1351.00,5.000,16.723,6.489,6.489,0.000,0.000,1.0000,25.000,16.922,10.234,701.97
1356.00,5.000,16.716,6.486,6.486,0.000,0.000,1.0000,25.000,16.955,10.231,702.16
1361.00,5.000,16.710,6.482,6.482,0.000,0.000,1.0000,25.000,16.988,10.227,702.36
1366.00,5.000,16.703,6.479,6.479,0.000,0.000,1.0000,25.000,17.021,10.224,702.55
1371.00,5.000,16.696,6.475,6.475,0.000,0.000,1.0000,25.000,17.054,10.221,702.73
1376.00,5.000,16.689,6.472,6.472,0.000,0.000,1.0000,25.000,17.087,10.217,702.91
1381.00,5.000,16.683,6.469,6.469,0.000,0.000,1.0000,25.000,17.119,10.214,703.09
1386.00,5.000,16.676,6.465,6.465,0.000,0.000,1.0000,25.000,17.152,10.211,703.26
1391.00,5.000,16.669,6.462,6.462,0.000,0.000,1.0000,25.000,17.185,10.207,703.43
1396.00,5.000,16.662,6.458,6.458,0.000,0.000,1.0000,25.000,17.218,10.204,703.60
1401.00,5.000,16.656,6.455,6.455,0.000,0.000,1.0000,25.000,17.250,10.201,703.76
1406.00,5.000,16.649,6.451,6.451,0.000,0.000,1.0000,25.000,17.283,10.197,703.92
